,Data,User,Pesan,Jam,Tanggal
539,540,Efraim Arya,"Membalas : cent mgkn bisa jg 3x lipet yah Om   
Udh 5 kali lipat itu gais kalo beli di maret tahun lalu xixixi",1:11:16 PM,Friday March 26 2021
540,541,Aho Lie,"Membalas : cent mgkn bisa jg 3x lipet yah Om   
Amin  ",1:10:16 PM,Friday March 26 2021
541,542,Erich,"Membalas : Enak kan beli AGRO Rp285 perak harga pasar 11xx   auto chuan gede benar
sm kayak bjtm ini mesop2 ya",1:10:12 PM,Friday March 26 2021
542,543,Charles Prop,"Membalas : Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada
harusnya si lock pak. tapi rata2 karyawan kan nga ngerti saham jg bisa jadi abis beli juga potong gaji n ga tau apa2 jg",1:08:42 PM,Friday March 26 2021
543,544,RBTAN59,cent mgkn bisa jg 3x lipet yah Om   ,1:08:32 PM,Friday March 26 2021
544,545,Soebianto,Enak kan beli AGRO Rp285 perak harga pasar 11xx   auto chuan gede benar,1:06:43 PM,Friday March 26 2021
545,546,Benhan,"Lihat donk corporate actionnya apa, strateginya apa, mengapa perlu naik kelas BUKU secepatnya dll... anyway kalau ga buy in ya up to you, bukan Sales nya juga  ",1:06:19 PM,Friday March 26 2021
546,547,Soebianto,"Membalas : Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....
Ini spt karyawan AGRO dikasih beli harga disc 70%an dari harga pasar ya pasti mau kan chuan lsg, apalagi di dokumen nya gak ada kata2 lock up",1:05:41 PM,Friday March 26 2021
547,548,Aho Lie,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
Bosowa ...takut....  ",1:04:58 PM,Friday March 26 2021
548,549,Charles Prop,"Membalas : BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah
bosowa sudah tersangka tuh. dan mereka uda mulai lepas sahamnya pelan2. kemarin uda ilang 1% porsi bosowa",1:04:47 PM,Friday March 26 2021
549,550,Adion,"Membalas : Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....
Kejam lgi pcar    ",1:04:36 PM,Friday March 26 2021
550,551,Soebianto,"Asing yang beli RI Arto sih pinter, beli nya di harga disc 70%an dari harga pasar, smart....",1:04:25 PM,Friday March 26 2021
551,552,Aho Lie,Ccsi kejam mau right issue bert 2 hr yglalu mau masuk kemrn lgs Ara sekrg lgs Arb sungguh....   ,1:03:57 PM,Friday March 26 2021
552,553,Charles Prop,"Membalas : Bakal lbh miris kalau lihat nya BDMN   Harga sisa 1/3
betul bdmn apalagi ya.. Jepang masuk di angka 9000an dibanting sampe 1000an kemarin corona wkwkwk",1:03:44 PM,Friday March 26 2021
553,554,Soebianto,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
Bakal lbh miris kalau lihat nya BDMN  

Harga sisa 1/3",1:03:21 PM,Friday March 26 2021
554,555,Benhan,"Membalas : harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya
BBKP akan gitu2 aja selama masih ada Bosowa di dalamnya. Jangan disamakan lah",1:03:10 PM,Friday March 26 2021
555,556,Benhan,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
Ini sih bukan saya pastinya   
Tapi lumayan kan ANTM digoreng dari 700-an ke 2300-2400. 3x lipat dalam waktu setengah tahun",1:01:40 PM,Friday March 26 2021
556,557,Charles Prop,"Membalas : Waduh jangan dibandingkan ARTO pre Gojek sama yg skrg donk. Dulu itu bank kecil amat modal cuma berapa ratus milyar doank. Skrg
harus lihat supirnya sih pak siapa gampangnya, kalau cuma liat siapa yg invest, tak kasih contoh saja. KB BUKOPIN pengendalinya siapa, MCOR pengendalinya siapa. toh sahamnya gitu2 aja.

Kookmin bank besar korsel, CCB big4 bank besar di china",1:01:13 PM,Friday March 26 2021
557,558,Benhan,"Membalas : kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 10
Waduh jangan dibandingkan ARTO pre Gojek sama yg skrg donk. Dulu itu bank kecil amat modal cuma berapa ratus milyar doank.
Skrg raksasa SWF Singapore aja udah nanam modal di dalam",12:59:48 PM,Friday March 26 2021
558,559,Erich,regional makin tebell..ihsg mao pehape nih ??,12:54:08 PM,Friday March 26 2021
559,560,Taufiq,Nah ini. Ihsg drtd naik terus. Koreksi bentaran. Ntar kl dibawa turun ya lumayan jg.,12:53:46 PM,Friday March 26 2021
560,561,Andru,"Membalas : dari segi mana om saingan bbca? harga saham? atau bisnisnya?
Bisnisnya dong, akuisisi oleh gojek dan kita tau customer / pengguna gojek brp banyak di seluruh Indonesia",12:41:46 PM,Friday March 26 2021
561,562,Andi FX,"Membalas : uda takut. MG aja uda jarang nongol di antm 
Hari ini nongol..makanya naik  ",12:38:14 PM,Friday March 26 2021
562,563,Charles Prop,"Membalas : koq plan bisa lwt batas arb yah  
kan memang uda lama ini pak.",12:37:46 PM,Friday March 26 2021
563,564,hery,"Membalas : koq plan bisa lwt batas arb yah  
papan akselerasi pak. PR nih, cari tau berapa batas ARA ARB dan batas nilai terendahnya untuk papan tersebut",12:36:54 PM,Friday March 26 2021
564,565,RBTAN59,koq  plan bisa lwt batas arb yah  ,12:34:37 PM,Friday March 26 2021
565,566,Charles Prop,"Membalas : Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?
uda takut. MG aja uda jarang nongol di antm ",12:33:55 PM,Friday March 26 2021
566,567,Andi FX,"Membalas : antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi
Kalo udah masuk msci kenapa jadi kalem y ? Bandar yg ugal2an dulu pada ke mana? Takut ada satpamnya gitu sekrg y?",12:33:15 PM,Friday March 26 2021
567,568,krm nugraha,"Membalas : antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi
kalo antm sih saya tinggal tdr aja  ",12:32:21 PM,Friday March 26 2021
568,569,Charles Prop,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
antm sudah masuk msci harga sudah dijaga. ga akan sevolatile dulu lagi",12:31:35 PM,Friday March 26 2021
569,570,Aho Lie,"Membalas : kmaren"" jg beli antm pada bilangnya sama karna masa depan 
Semua punya keyakinan masing2 gak ada yg pasti semoga beruntung   ",12:31:26 PM,Friday March 26 2021
570,571,Andi FX,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
Saya beli arto karna digoreng...berharap digoreng terus dan terus...dan terus.. ",12:31:14 PM,Friday March 26 2021
571,572,krm nugraha,"kmaren"" jg beli antm pada bilangnya sama karna masa depan ",12:30:05 PM,Friday March 26 2021
572,573,Charles Prop,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
kalau ditarik ke belakang chartnya 3-5tahun lalu, anda pasti ngerti kok kenapa ini saham dari 100perak jadi 5000 dibanting ke 100 lagi dengan sangat cepat
Membalas : Setuju, saingan nya BBCA
dari segi mana om saingan bbca? harga saham? atau bisnisnya?",12:23:19 PM,Friday March 26 2021
573,574,Bapakne Naila,"Coba digital bank pake PEG om, PE/EPS growth.
Membalas : Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg do
Siap om   ",12:07:02 PM,Friday March 26 2021
574,575,Aho Lie,"Membalas : Waktu 180 ga dilirik om  
Telat taunya klo tau dr dulu org kemarin waktu blm nsik harga 226 saya beli trus jyal tp sempet fomo waktu 280 tp gpp udh avg down jd udh lumyn pas harga 240",12:05:55 PM,Friday March 26 2021
575,576,Andru,"Membalas : Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekit
Setuju, saingan nya BBCA",12:03:34 PM,Friday March 26 2021
576,577,Aho Lie,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Sip thsnk ci  ",11:59:31 AM,Friday March 26 2021
577,578,Vincent,"Saya mantau aja pak,all the best hehehe. Saya jg punya pandangan oke kok ke arto.",11:50:06 AM,Friday March 26 2021
578,579,Rui :rocket: :speedboat::dancer: ,"Membalas : Ci rui...cum ri cent kapan ya ci?
Monggo dicari dulu di mbah gugel ya ....",11:49:34 AM,Friday March 26 2021
579,580,Benhan,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Kalau CENT pasti dikerek naik sih sampai right issue.
Tapi ya kita kan ritel jadi selalu ingat stop loss, pasang TS supaya tetap profitable, jangan lawan arah marketnya.
Hehe come back here next week ya.
",11:47:31 AM,Friday March 26 2021
580,581,Nikolaus Phangestu,"Membalas : Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan perger
Ci rui...cum ri cent kapan ya ci?",11:47:23 AM,Friday March 26 2021
581,582,Vincent,"Membalas : Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. I
Tp pergerankannya udh curam pak. Sesuatu yg naik cepet turunnya cepet juga  ",11:46:03 AM,Friday March 26 2021
582,583,Benhan,"Yang seperti ARTO ini jarang2 mungkin setahun cuma ada 3-4 emiten yg growthnya secepat ini. All leading to momennya Gojek IPO. Ini blueprintnya sudah jelas dan eksekusi Right Issuenya sempurna. Sayang kalau terlewatkan. 
Di dalamnya ada North Star pula. Banyak boxes ticked!  ",11:44:52 AM,Friday March 26 2021
583,584,Rui :rocket: :speedboat::dancer: ,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Jangan terlalu yakin kak, harus selalu berjaga2 ... CENT mau RI belum tentu akan dikerek naik, tetap perhatikan chart dan pergerakan harganya    

Ingat yang di quote kak Benhan semalam - semakin overconfident, bakalan keblusuk sama market",11:41:08 AM,Friday March 26 2021
584,585,Benhan,"Beli ARTO karena masa depan lah. Itu PBV ARTO belum update karena equity nya skrg sekitar 8T setelah right issue. PBV skrg sekitar 16x. Sudah masuk kategori Bank Buku III.
Terus bakal right issue terus sampai equitynya capai 30T masuk Bank Buku IV. Perkiraan 2022 lah tercapai.",11:40:54 AM,Friday March 26 2021
585,586,Erich,"Membalas : Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja
kl sampai elon musk tweet lg blg nikel indo terbaik dan supply plg aman untuk 50 taon mendatang...bener2 best market maker stlh trump ini",11:33:34 AM,Friday March 26 2021
586,587,Aho Lie,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
Waktu harga drop saya cicil bawa terus dikit2   ",11:33:33 AM,Friday March 26 2021
587,588,Rolando,"Membalas : Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya
pernyataan apa ini?
k'lo avg nya rendah kan ya juga sudah cuan",11:33:11 AM,Friday March 26 2021
588,589,R,"haka bvic MG mulai masuk, AVG 177. masih harus di kerek naik ke 180-185",11:33:11 AM,Friday March 26 2021
589,590,Jose,"Membalas : Saya avg down terus pak biar gak ketinggian
Waduh piye toh masih AVG, yg baru msk pagi aja ini udah cuan salah kamar ya",11:32:18 AM,Friday March 26 2021
590,591,Aho Lie,"Membalas : Hehehe ya udah hari ini ada buto ijo jd cerah smg yg nyangkut kmrn bisa keluar
Saya avg down terus pak biar gak ketinggian",11:31:28 AM,Friday March 26 2021
591,592,Benhan,Pas banget ya ANTM dikerek ke atas hari ini karena ada presscon battery holding. Begitulah cara market maker bekerja,11:31:21 AM,Friday March 26 2021
592,593,Jose,"Membalas : Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300
Ingat ingat jgn greedy",11:31:18 AM,Friday March 26 2021
593,594,Aho Lie,Klo cent sampai april kyknya prospektus keluar tp harga udsh diatas 300     ,11:30:27 AM,Friday March 26 2021
594,595,Aho Lie,"Membalas : Ga ngedoain kok pak, cuma nawar ala ibu ibu aja   
Mudah2an dibalik sma malaikat jadi Ara gak usah byk2 5x aja   ",11:24:42 AM,Friday March 26 2021
595,596,Paw Paw,ngeri antm,11:24:02 AM,Friday March 26 2021
596,597,as s,"waduh antm jebol resistnya ngeriii, ayo tinggalkan jual beli mari jumatan  ",11:23:40 AM,Friday March 26 2021
597,598,Fajar Oktavaria,"Membalas :      jgn lagi dong arb jantung saya takut gak kuat 
Ga ngedoain kok pak, cuma nawar ala ibu ibu aja   ",11:23:05 AM,Friday March 26 2021
598,599,Aho Lie,"Membalas : Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen
     jgn lagi dong arb jantung saya takut gak kuat  ",11:22:20 AM,Friday March 26 2021
599,600,Novian Yudha 087,Antm TP selanjutnya 2800,11:21:40 AM,Friday March 26 2021
600,601,Fajar Oktavaria,"Membalas : Mash bisa sekrg kko nunggu merah mau lebh merah lg tar nunggu ijo udah tinggi masuk nysngkut lg
Kalo misal sekarang arb pun belum masuk ke harga yang saya pengen   ",11:21:01 AM,Friday March 26 2021
601,602,Fajar Oktavaria,"Membalas : Ia semua cent inikah yg nsmanya cuan cinta   
Kemarin saya lupa antri   ",11:18:16 AM,Friday March 26 2021
602,603,Black Man,"Membalas : https://www.cnbcindonesia.com/market/20210326094300-17-233013/indonesia-battery-corporation-bikin-antm-cs-to-the-moon
Berita pesenan siapa tu",11:18:15 AM,Friday March 26 2021
603,604,Aho Lie,"Membalas : sampai2 semua saham yg ijo dilihatnya ticker CENT   peace ya, salam cuan
Ia semua cent inikah yg nsmanya cuan cinta   
Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
Gak pak cumen ssmpai pesta usai klo tenda udah buka kita pindah ke pesta berikutnya tp pesta yg bosnya gak gali lobang tutup lobang   ",11:12:40 AM,Friday March 26 2021
604,605,Rolando,"Membalas : Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr
sampai2 semua saham yg ijo dilihatnya ticker CENT  

peace ya, salam cuan",11:11:49 AM,Friday March 26 2021
605,606,Jafar Sim,"Membalas : fix mabok itu, mabok cuan semoga  
Suhu master Aho adalah spesialist CENT pak suhu master intel khong guan @Rovipr",11:10:32 AM,Friday March 26 2021
606,607,Fajar Oktavaria,"Membalas : Kirain orgnya nanys kenaps Cent nsik    maklum efforia
Terlalu asik cuann   ",11:10:22 AM,Friday March 26 2021
607,608,Aho Lie,"Membalas : Yang nyambung direply itu camp pak   
Kirain orgnya nanys kenaps Cent nsik    maklum efforia",11:09:23 AM,Friday March 26 2021
608,609,Rolando,"fix mabok itu, mabok cuan semoga  ",11:09:01 AM,Friday March 26 2021
609,610,Aho Lie,"Membalas : Yang nyambung direply itu camp pak   
Sori saya salah liat       ",11:08:23 AM,Friday March 26 2021
610,611,Fajar Oktavaria,"Membalas : Yg dibahas cent pak bukan camp  
Yang nyambung direply itu camp pak   ",11:07:55 AM,Friday March 26 2021
611,612,Aho Lie,"Membalas : Bukannya CAMP konsumsi/ice cream ya  
Yg dibahas cent pak bukan camp  ",11:07:18 AM,Friday March 26 2021
612,613,Rolando,"Membalas : Camp
kapan camp telekomunikasi?

mabok ya Aho?",11:07:10 AM,Friday March 26 2021
613,614,Mic,"Membalas : ANTM TINS INCO MCAS HAKA
Ya haka congrats udh cuan ya",11:06:50 AM,Friday March 26 2021
614,615,Fajar Oktavaria,"Membalas : Masak perusahaan telekomunikasi mau ke vaksin gak salah
Bukannya CAMP konsumsi/ice cream ya  ",11:06:43 AM,Friday March 26 2021
615,616,Fadli,"Membalas : ngomongin saham apa ini?
Camp",11:06:27 AM,Friday March 26 2021
616,617,Aho Lie,"Membalas : Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng
Masak perusahaan telekomunikasi mau ke vaksin gak salah   ",11:05:17 AM,Friday March 26 2021
617,618,Aho Lie,Saya udah 2 x jual beli tp masuk lg klo turun dikit sata avg down  ,11:04:16 AM,Friday March 26 2021
618,619,Efraim Arya,"Membalas : kenapa naik tinggi om? ada isu apa?
Dia itu dulu isunya mau ikut distribusi salah satu vaksin kalo gk salah, makanya naik kenceng",11:04:01 AM,Friday March 26 2021
619,620,Aho Lie,"Membalas : kenapa naik tinggi om? ada isu apa?
Waduh gak tau bakal Ri tp jadwsl brlum keluar klo prediksi sih bisa diatas 300  
Membalas : kenapa naik tinggi om? ada isu apa?
Catet hr ini klo tutupnaik bisa diatas 7 % senin selasa siap2 Ara    ",11:01:49 AM,Friday March 26 2021
620,621,fakhran,"Membalas : Ini yg saham salah satu diprediksi pak HS akan nsik tinggi  
kenapa naik tinggi om? ada isu apa?",11:00:45 AM,Friday March 26 2021
621,622,Aho Lie,"Membalas : AK nyerok Cent
Prospek",11:00:10 AM,Friday March 26 2021
622,623,Johny,AK nyerok Cent,10:58:28 AM,Friday March 26 2021
623,624,Aho Lie,"Membalas : Photo
Ini yg saham salah satu diprediksi pak HS akan nsik tinggi   ",10:58:07 AM,Friday March 26 2021
624,625,fakhran,"ada yang lirik CAMP guys?
Ini adalah foto",10:52:26 AM,Friday March 26 2021
625,626,Fajar Oktavaria,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Bukan beda, tapi di rti belum di update kayanya",10:52:22 AM,Friday March 26 2021
626,627,Yoga Dharmawan,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Di rti belom update kayaknya, cumdate bbyb uda tgl 24 kemaren",10:52:19 AM,Friday March 26 2021
627,628,Aho Lie,"Membalas : @RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda
Cek di idx keterbukaan informasi lgs pusatnya ",10:50:10 AM,Friday March 26 2021
628,629,KAYLA,@RuiAuxilia Mb klo BBYB itu cumdate nya kapan to...kq di rti ma stockbit beda  ,10:48:31 AM,Friday March 26 2021
629,630,Johny Tanumihardja,Mari bergerak...,10:48:05 AM,Friday March 26 2021
630,631,Aho Lie,"Mana suara Brms    
Membalas : banyak yg bahagia yah kalau antam naik
Ia byk yg nyangkut",10:41:03 AM,Friday March 26 2021
631,632,as s,"Membalas : sesi 1 sudah mentok resistnya 2370, sesi 2 ?
masih berusaha jebol Resist, tapi bidnya tebal bener",10:38:05 AM,Friday March 26 2021
632,633,Fajar Oktavaria,"Membalas : HNS ? kekny ga jadi
Kok saya ga liat pola hns ya",10:37:48 AM,Friday March 26 2021
633,634,Faizal S Rahman,"mantepp,, dah jebol resist kah ?? otw 2600 kah ???",10:37:48 AM,Friday March 26 2021
634,635,Bapakne Naila,"Membalas : Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya
Ha? Gmn itu",10:36:43 AM,Friday March 26 2021
635,636,Anwar S,"Membalas : https://www.tradingview.com/x/4w4bOHjN/ Biar teknikal yg mnjawab hha
Kalo dari gambar , saya bacanya itu berarti ANTM udah memenuhi penurunannya ya om akibat double top? atau gimana bacanya    ",10:30:09 AM,Friday March 26 2021
636,637,Septio Hanifa,PKPK ara gak nih,10:29:11 AM,Friday March 26 2021
637,638,Aho Lie,"Membalas : Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir
  ",10:29:09 AM,Friday March 26 2021
638,639,muriz,Antm nyangkut 8% terbayar lunas dgn hati yg tenang..gak minus lagi....trmksh pak sopir,10:28:02 AM,Friday March 26 2021
639,640,Deny Hermawan,ANTM :rocket:,10:26:17 AM,Friday March 26 2021
640,641,Domestik sell.. panic sell Penyebab runtuhnya ihsg.,makanya jgn ikutin trading guys kalo ga sanggup buktin nyata ANTM dipermain mainkan sama bandar menguyur ritel,10:24:09 AM,Friday March 26 2021
641,642,Jenny Erien,BBHI dan DNAR sadiesssss,10:23:58 AM,Friday March 26 2021
642,643,Fadli,antm kalo bertahan di atas 2350 sesi satu strong,10:20:17 AM,Friday March 26 2021
643,644,Erich,harga nikel timah biasa aja..antm tins ijo tebel  ,10:19:28 AM,Friday March 26 2021
644,645,Aho Lie,"Membalas : Pengamat bvic sama inpc ada ?
Shere dong gimn biar menarik   ",10:18:47 AM,Friday March 26 2021
645,646,Ardiyan Bagas,"Membalas : kalau saya gambar channelnya masih mempertahankan trend apabila 2670 ga jebol https://www.tradingview.com/x/TRZD70TU/
Bisa bikin double bottom juga ya kalo tidak break, makasih chartnya  ",10:18:01 AM,Friday March 26 2021
646,647,Liem Peter,ntar ada drama ANTM lagi ngak ini wkwk.. ramai amat,10:17:34 AM,Friday March 26 2021
647,648,Mic,ANTM TINS INCO MCAS HAKA,10:16:52 AM,Friday March 26 2021
648,649,Kirana L,Pengamat bvic sama inpc ada ?,10:16:34 AM,Friday March 26 2021
649,650,Septianto Francisco,Inpc gas  ,10:14:42 AM,Friday March 26 2021
650,651,Aho Lie,"Membalas : 36/264 = 13,6% cuan kotozz kotoozz!
   
Membalas : habis bensinnya koh, ngak sampai 300 wkwk.. ga kuat nanjak padahal dah matiin AC
Klo gak ada Ri jgn ksn 300 200 aja saya gak bakal ke cent krn ada Ri   ",10:13:13 AM,Friday March 26 2021
651,652,Jafar Sim,"Membalas : Target 300 hbs itu gby my love   
36/264 = 13,6% cuan kotozz kotoozz!",10:12:47 AM,Friday March 26 2021
652,653,Aho Lie,"Membalas : Naaah kalau bapak Aho ini spesialist CENT, mohon banyak banyak kasih masukan tentang CENT yaa
Target 300 hbs itu gby my love   
",10:11:55 AM,Friday March 26 2021
653,654,rahmad,IHSG semoga menuju 6200 dan bertahan disana,10:11:30 AM,Friday March 26 2021
654,655,Jafar Sim,"Membalas : Udah 2x tik tok mas   
Naaah kalau bapak Aho ini spesialist CENT, mohon banyak banyak kasih masukan tentang CENT yaa",10:10:56 AM,Friday March 26 2021
655,656,Ardiyan Bagas,MIKA masih bisa bikin higher high gak ya? Masih sangkut d 2900,10:09:46 AM,Friday March 26 2021
656,657,Johny,"Membalas : ARA kan CENT :rocket:
TELCO


Market chatter 

CENT is the buyer for ISAT 4k tower, heard buying at around USD740mn. This is a very good pricing as we are expecting at around USD570-600mn tower sales value.

+ Positive for ISAT as it strengthens the balance sheet and ample of capital for future spectrum acquisition/capex

+ Pressure to EXCL as the competition is tighter

+ CENT announced their plan for RI, targeting to issue 34bn shares",10:06:45 AM,Friday March 26 2021
657,658,Fajar Oktavaria,"Membalas : bvic mantap. yok masuk, sblm ketnggalan
tinggalin saya aja gapapa kok  ",10:06:36 AM,Friday March 26 2021
658,659,Aho Lie,"Membalas : ARA kan CENT :rocket:
Udah 2x tik tok mas   ",10:05:25 AM,Friday March 26 2021
659,660,Ardiyan Bagas,ARA kan CENT :rocket:,10:04:34 AM,Friday March 26 2021
660,661,R,"bvic mantap. yok masuk, sblm ketnggalan",10:02:21 AM,Friday March 26 2021
661,662,Jafar Sim,"Membalas : bisa juga 6-7-8-9  
Tulisan suhu master Billy     agak mencurigakan kalau ada tulisan wiim nya spti orang kalau baru pertama kali ketemu cici guru @RuiAuxilia grogi salfok    agro aja agro ajaaa skrg 1055",10:01:20 AM,Friday March 26 2021
662,663,Aho Lie,"Membalas : ya memang semua pada dasarnya support, resist dan volume pak. pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik y
Ia krn pola jgn kan harian begitu ada berita jrlek semua kacau   ",9:57:48 AM,Friday March 26 2021
663,664,Virgaust,"Membalas : Maaf para suhu   klo nurut saya yg paling akurat support resis aja terbukti akurat klo pola bisa berubah kapan aja sori......
ya memang semua pada dasarnya support, resist dan volume pak.
pattern sih mungkin bisa dibilang fitur tambahan yg mempercantik ya.
toh di pattern pun tetap selalu ada support dan resistnya sih",9:56:53 AM,Friday March 26 2021
664,665,Shimano Aditya,"Membalas : WIIM nya masih ada 
Confirm mya hari ini kan?  ",9:54:25 AM,Friday March 26 2021
665,666,Fajar Oktavaria,"Membalas : WIIM nya masih ada 
cape cape ngantri di bawah tapi disebut lagi   ",9:53:54 AM,Friday March 26 2021
666,667,Aho Lie,Maaf para suhu   klo nurut saya yg paling akurat support resis aja terbukti akurat klo pola bisa berubah kapan aja sori......,9:53:27 AM,Friday March 26 2021
667,668,Virgaust,"Membalas : jgn disebut2    nanti rame, khusus orang sabar wkwkw
koh Billy muncul di komen WIIM ini udah menjadi selling point tertentu. nilai Plus  ",9:52:47 AM,Friday March 26 2021
668,669,Billy,"Membalas : WIIM nya masih ada 
jgn disebut2    nanti rame, khusus orang sabar wkwkw",9:52:02 AM,Friday March 26 2021
669,670,Kaanz ,CENT nya kek nya juga potensi HTF?,9:50:58 AM,Friday March 26 2021
670,671,Jafar Sim,"Membalas : @wealth88 nih kak ada calon HTF lagi kalau tertarik    tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu
Wiim jadwalnya di april 5 ya cici guru? Nah itulah anak jurusan KA pak @Virgaust , jangan kaget    ",9:50:36 AM,Friday March 26 2021
671,672,Rui :rocket: :speedboat::dancer: ,"Membalas : WIIM nya masih ada 
@wealth88 nih kak ada calon HTF lagi kalau tertarik    tp kalau mau entry saran saya ya memang nunggu hTFnya confirm dulu",9:49:34 AM,Friday March 26 2021
672,673,Virgaust,"Membalas : Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 benta
ini gimana pak jualannya  
bapak nawarin 1060, tpi otw nya ke 1030.
ini ngajak amal bareng2 hahahah",9:49:14 AM,Friday March 26 2021
673,674,R,ARA kan BVIC,9:48:58 AM,Friday March 26 2021
674,675,Jafar Sim,"Membalas : Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX
Siaapp berarti pola htf gagal, saya jalan jalan liat liat cuci mata dulu aja baru shopping,, yang agro yang agro 1060 1060 bentar lagi jalan bentar lagi jalan (mungkin) otw 1030 ayok ayok",9:47:56 AM,Friday March 26 2021
675,676,Kaanz ,WIIM nya masih ada ,9:46:57 AM,Friday March 26 2021
676,677,Rui :rocket: :speedboat::dancer: ,"Membalas : it's ok lah gak HTF juga. asal base nya kuat, apapun bisa terjadi kyk waktu itu IMAS gagal confirm pattern, tpi volume masih
Iya, ga HTF bukan berarti ga naik ... saya komen kak @wealth88 karena dari kemarin semangat sekali biar HTF di DMMX   ",9:46:30 AM,Friday March 26 2021
677,678,Virgaust,"Membalas : Tapi kayanya kudu ARA ini biar jebol resisten 496nya biar HTF kak  
it's ok lah gak HTF juga.
asal base nya kuat, apapun bisa terjadi  
kyk waktu itu IMAS gagal confirm pattern, tpi volume masih kecil. cuma delay 1 minggu sebelum :rocket::rocket::rocket:",9:45:12 AM,Friday March 26 2021
678,679,Arif Robani,Mari masih alot ya ke 270,9:42:54 AM,Friday March 26 2021
679,680,Fajar Oktavaria,"Membalas : Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini  
dulu issp sekarang wmuu ya, masalahnya kalo wmuu saya bingung juga analisanya baru ipo bulan kemarin   ",9:37:46 AM,Friday March 26 2021
680,681,Vincent,"Membalas : Haka WMUU
Drkmren bapak kayaknya chatnya haka a b c mulu analisa gada. Kalo ky gitu cocoknya di channel sebelah pak bkn disini  ",9:34:12 AM,Friday March 26 2021
